0.017433	0.163301
0.035675	0.132589
0.066240	0.279759
0.038652	0.312406
0.026862	0.327188
0.040647	0.359458
0.082215	0.412781
0.091666	0.323114
0.124808	0.405667
0.223052	0.666564
1.288156	1.811236
0.174713	0.526536
3.186870	6.524845
0.192196	0.624523
0.268542	0.903737
0.190521	0.565844
0.187842	0.470001
0.091451	0.067276
0.099424	0.181327
0.151993	0.749553
0.043343	0.366968
0.116023	0.244040
0.161331	0.324856
0.176814	0.560472
0.238838	1.258801
0.133657	0.636584
0.103517	0.237535
0.295270	0.918820
0.812682	2.719236
1.614162	1.711654
0.068642	0.359845
0.130971	0.484991
0.053665	0.297030
0.107602	0.391901
0.155029	0.579812
0.059824	0.749925
0.097091	0.168345
0.061859	0.199670
0.182243	0.333096
0.116167	0.189952
0.137044	0.332092
0.075390	0.247601
0.065899	0.198172
0.030218	0.226285
0.063504	0.170360
0.043128	0.232876
0.095445	0.060375
0.172568	0.257573
0.202011	0.198958
19.525391	32.766091
0.103197	0.108211
0.175322	0.306401
0.308792	0.597273
0.261609	0.305895
0.056649	0.200979
0.252865	0.371947
0.068362	0.232434
0.023022	0.271695
0.113417	0.184734
0.069207	0.160966
0.072246	0.191129
0.129747	0.132566
0.071646	0.047851
0.047688	0.070418
0.041110	0.152185
0.106487	0.321787
0.072431	0.206763
2.326532	3.006326
2.253716	3.082920
0.074848	0.257926
4.562652	5.974677
0.115573	0.180968
0.092056	0.225702
0.138544	0.166768
0.164217	0.241279
0.205374	0.263381
0.304560	0.399654
0.210000	0.180817
0.198287	0.212220
0.213400	0.232257
0.207875	0.362520
0.114227	0.152226
3.641601	3.838692
0.079874	0.328825
0.118892	0.239677
11.046204	11.933170
11.579511	13.047274
7.988382	9.273290
5.836905	6.192680
3.659465	3.898987
0.217642	0.524186
0.110188	0.274822
0.112080	0.399101
0.103449	0.402075
0.115834	0.288761
0.218708	0.368233
0.143353	0.368689
0.157616	0.406524
0.175421	0.414293
0.229843	0.414656
0.159265	0.254253
0.076432	0.166997
10.019722	9.167617
16.817400	16.394180
10.660036	10.170956
28.586960	112.610599
0.255039	0.720914
0.069070	0.139703
0.108003	0.185351
0.044522	0.089845
0.050017	0.096073
0.153357	0.249280
0.067064	0.104071
0.068915	0.073498
0.041562	0.045878
0.029848	0.118008
0.034802	0.138921
0.067018	0.168186
0.102494	0.143699
0.089969	0.191394
0.064506	0.187023
0.048584	0.143571
0.028383	0.081449
0.134616	0.232082
0.124091	0.316083
0.122290	0.310951
0.074038	0.207295
0.089116	0.248700
0.064727	0.180825
0.341204	0.126650
0.064334	0.103943
0.157298	0.086268
0.110333	0.304027
0.081228	0.177225
0.349054	0.202707
0.402738	0.984806
0.258366	0.122769
0.217240	0.653818
3.529735	2.259153
0.134536	0.160270
0.067314	0.073540
0.396926	0.525733
0.271752	0.230466
0.691998	0.766531
9.778348	3.864644
0.263837	0.227258
0.236579	0.226313
9.749248	10.769150
0.271375	0.277554
40.261444	23.763808
44.992458	26.349533
12.565400	13.280527
40.057281	24.156299
51.231300	32.042719
3.922493	1.971830
0.131118	0.119942
2.912851	2.343151
3.964557	5.221009
0.130629	0.169156
0.228406	0.298730
39.449970	25.636733
0.419721	0.422413
0.253303	0.182376
0.327333	0.231628
101.504906	63.812203
0.368897	0.418302
0.287705	0.339348
115.664078	176.240792
0.448640	0.539858
79.592659	179.239204
107.556435	87.545499
95.867195	172.572147
67.379700	177.902754
77.672188	50.444758
0.692979	0.975872
0.867290	1.042750
68.827202	47.865143
68.453773	47.286936
0.237229	0.259449
0.509369	0.621252
1.026818	1.268837
51.063778	29.830400
3.169447	1.054017
9.407280	4.871016
14.650016	5.687882
15.003694	10.901804
0.622709	0.701710
39.948826	25.424793
48.229118	29.148133
43.572960	33.195898
0.906384	1.046047
13.496116	12.665343
4.809565	4.534700
2.689392	2.902838
4.100071	3.990383
11.335716	3.906617
1.553043	6.237338
0.042933	0.169898
2.330356	6.734144
1.570166	3.676351
1.971788	4.176936
0.825297	3.198827
0.241888	0.456699
5.591006	6.465261
3.627869	3.291028
2.159494	8.467216
0.148900	0.204428
0.180669	0.303474
0.122797	0.246058
0.077717	0.288513
2.251026	4.353132
0.157246	0.334542
0.117917	0.264162
1.230131	2.527509
0.070352	0.149471
0.604424	1.785386
0.161431	0.313681
0.021733	0.308250
2.190232	3.711818
0.116288	0.321530
0.092287	0.151762
0.126061	0.342596
0.083705	0.211251
0.040096	0.254892
1.001733	3.192996
0.109805	0.322041
0.080280	0.209501
0.060358	0.158301
0.086303	0.354972
0.061000	0.146636
0.065440	0.212116
0.061099	0.122751
0.096200	0.350562
0.058257	0.210471
0.097572	0.302489
0.077468	0.231944
0.082608	0.315039
0.052435	0.219552
0.090069	0.281758
0.080962	0.264361
0.063465	0.214256
0.046017	0.259798
0.063633	0.314672
0.076237	0.038418
0.108368	0.260614
0.189796	0.548088
0.079819	0.204638
0.035167	0.260888
0.066197	0.510451
1.407891	5.100969
0.040992	0.870712
0.056171	0.328398
0.083410	0.427522
0.137738	0.491985
0.144345	0.474058
0.180925	0.835602
0.090432	0.370975
1.167793	4.806252
0.050272	0.198716
0.140228	0.856813
0.072797	0.381300
0.016349	0.428021
0.010160	0.862128
0.016017	0.577217
0.048022	0.269220
0.012449	0.439875
0.051496	0.260446
0.071958	0.428418
0.119885	0.570964
0.148262	0.948096
0.058718	0.161931
0.095449	0.381855
0.103333	0.929142
0.202246	0.585845
0.175760	0.515377
0.077588	0.299366
0.163159	0.227036
0.151575	0.476469
0.190798	0.457290
0.065985	0.597182
0.072361	0.129331
0.130557	0.256790
0.149437	0.206300
0.080919	0.361737
0.246198	0.526794
0.122335	0.183730
0.059537	0.068932
0.067477	0.203502
0.067785	0.105005
0.043909	0.115475
0.079181	0.262180
0.110335	0.413051
0.071534	0.420164
0.050807	0.227183
0.059133	0.252588
0.046515	0.041290
0.017675	0.490160
0.058091	0.362838
0.030662	0.279631
0.070708	0.497197
0.039006	0.242171
0.050296	0.073926
0.075436	0.144691
0.089358	0.280336
0.047785	0.117599
0.084970	0.213304
