0.062244	0.092397
0.032046	0.301208
0.123145	1.079827
0.166256	1.074025
0.237310	0.337439
0.094024	0.294869
0.051278	0.919300
0.188695	0.835519
0.511267	1.102137
1.080252	1.517635
1.448091	2.092556
3.273832	4.180399
3.532397	7.131456
0.680804	1.924704
1.097554	3.976461
1.037125	1.112829
0.087355	1.157785
0.242693	0.458324
0.218889	0.269868
0.427446	1.915414
0.978605	3.150157
0.158929	1.074758
0.394008	0.938994
0.391678	2.154298
0.712532	1.265864
0.528804	1.545994
0.194492	0.851786
0.242908	1.036339
1.245929	1.047672
1.532095	1.298992
0.360752	1.191635
0.600879	1.637562
0.563926	0.780780
0.370603	0.545947
0.313142	1.029394
0.220952	1.372322
0.571946	0.833684
0.270091	1.193271
0.103182	0.424266
0.883628	1.579213
0.296530	0.636658
1.079863	1.894290
0.590066	0.980266
0.421811	0.688961
0.725103	1.189975
0.222205	0.818272
0.261864	0.675047
0.761745	1.161944
0.906131	1.288321
26.208515	35.026788
4.555185	6.593468
2.352148	3.441505
3.301510	4.814890
0.881784	1.132121
0.139126	0.384490
0.296722	0.424029
0.426591	0.878278
0.238148	0.178153
0.294409	1.294336
0.341778	1.002615
0.301832	0.272965
0.341431	0.876242
0.472609	1.040715
0.092489	0.815121
0.115839	0.364753
0.114181	0.430433
0.427019	0.521578
2.402964	3.110227
0.737503	0.957720
2.394031	3.014148
1.423109	2.070003
0.512664	0.910494
2.184108	3.091725
0.383210	0.545056
0.197513	0.516674
1.434939	2.646505
1.648806	2.952892
3.740483	5.974851
0.489068	0.856379
2.850138	4.474421
1.466073	2.361935
0.281985	0.584050
2.880208	2.946954
9.767685	12.337068
0.378441	0.212599
4.759242	5.198835
11.644092	13.120431
4.730141	5.311506
1.326833	1.656493
4.584421	4.939630
1.024376	1.559886
0.987099	1.212635
1.190710	1.310009
1.095318	1.223818
0.956054	1.141951
5.028665	7.065638
2.603067	3.848230
3.388039	4.929116
5.151578	7.679079
5.262950	7.816542
1.742884	2.115062
7.038052	6.782864
0.886466	1.174935
1.413812	2.106895
24.808821	19.899317
7.779896	8.190952
3.494674	4.976139
3.916867	6.539254
6.669660	10.718161
3.796288	5.361535
0.604821	0.830212
0.729033	1.232959
3.382840	5.122807
3.171041	4.385231
0.776485	1.125722
0.684321	1.005018
1.438212	2.064754
0.272844	0.461907
1.774934	2.540963
3.657917	5.859409
3.787433	6.197909
0.954552	1.964147
1.309071	1.649710
3.254038	4.457494
0.561536	0.757874
0.246185	1.104460
1.011267	1.713266
1.995793	3.205609
1.332179	2.486211
2.495884	4.383665
0.890067	1.539654
1.534604	2.469556
2.233639	3.982002
1.708610	2.682626
1.169713	2.045444
1.132162	1.905997
7.858928	9.104541
8.421408	13.352652
15.428677	16.959715
1.631803	2.767940
5.404055	4.599804
1.443240	1.693395
6.695898	5.101770
11.961833	5.233961
56.994335	25.694975
26.655380	14.739393
25.005608	14.610068
50.734089	30.280059
51.792477	31.110245
21.374435	13.169253
38.041889	22.924398
45.668163	28.665693
22.691399	13.416961
45.439510	29.809387
6.973336	3.998658
23.178219	15.411231
52.895969	33.698442
54.905975	34.546079
43.450039	29.185463
45.239761	28.870547
37.297741	24.613068
34.172764	22.744129
41.668205	28.712039
68.906044	43.628148
19.701267	10.554623
31.125095	16.950940
32.501308	17.403503
37.379204	17.856334
96.356239	91.680352
48.324966	20.056436
27.294670	11.781311
66.249001	46.771903
82.606720	90.089218
96.324753	90.109238
63.600079	43.248160
60.743019	23.391337
62.612587	43.328176
67.013313	45.986513
55.737808	37.251712
8.847358	5.890801
54.304443	33.702629
63.968136	26.507660
73.715508	31.904097
50.034161	21.733054
47.899300	28.453772
15.455686	6.410709
18.889626	9.817961
64.670189	33.503304
40.641376	24.574828
42.740673	25.720920
27.107048	23.115732
8.308864	7.133579
7.048834	5.336924
0.991128	1.000719
2.378675	2.005753
4.558998	4.450304
2.149135	2.920461
2.411860	4.194738
2.996718	7.980747
0.495609	2.407495
1.700690	3.722229
1.520249	3.793976
3.656250	4.973273
1.111786	1.530292
1.999237	1.333625
3.665017	3.449276
3.322605	4.723780
1.554716	1.900841
1.166234	1.692418
1.363737	2.186206
3.255502	3.985284
2.896338	3.898817
2.023177	2.185110
2.369154	2.402148
1.861311	4.072257
0.634683	2.376912
0.447517	3.931493
0.423107	3.880801
1.268009	5.124176
0.365111	2.432773
0.449567	4.178552
0.404673	2.361170
0.312437	1.237613
0.602894	2.265702
0.731275	3.380391
0.833259	3.834067
0.380791	1.790278
0.361664	1.597951
0.171084	1.613342
0.227576	0.407309
0.187139	0.702400
0.338484	0.283133
0.197902	1.494676
0.204705	0.786699
0.232852	0.525032
0.196899	0.188593
0.324031	0.969095
0.137357	0.762079
0.233696	0.148988
0.132335	0.429169
0.669812	1.816137
0.119949	0.221135
0.162730	0.435418
0.850056	3.948404
0.474188	0.976432
0.394054	2.018480
0.345447	1.744497
0.508523	2.442262
1.613834	2.781721
1.389261	5.091990
0.240557	1.994494
0.435318	2.061794
0.390617	2.189888
0.511551	1.750210
0.552607	2.431265
0.789481	1.844074
0.451283	0.522598
0.443790	0.644616
0.109950	1.213693
0.346636	1.771151
0.038887	1.076064
0.125177	1.346887
0.029842	1.827089
0.141887	0.640533
0.104027	0.735276
0.077840	0.620902
0.075977	1.353923
0.185048	1.204683
0.063008	0.795532
0.062612	2.089476
0.184436	1.249304
0.069965	0.825514
0.085126	0.992206
0.100222	1.288974
0.182573	0.916858
0.431488	2.305383
0.304246	1.413216
0.089082	0.815784
0.011757	0.558699
0.227728	0.964964
0.090504	0.724460
0.128471	0.497357
0.122575	0.806886
0.059236	0.398605
0.048662	0.596720
0.048483	0.352902
0.079841	0.451885
0.096018	0.279763
0.023248	0.413144
0.106460	0.380536
0.229016	0.727234
0.158350	1.066370
0.146408	1.113552
0.124568	0.869956
0.073278	1.679101
0.120098	0.914832
0.180032	1.295783
0.197749	2.343542
0.078905	1.433183
0.044350	1.077769
0.176679	0.965116
0.161392	2.572500
0.029794	2.186444
0.342562	5.879858
0.237906	1.014061
0.128458	1.304581
0.086165	1.306547
0.047981	0.945142
0.109975	1.419993
0.100529	2.187072
1.786234	1.772555
1.908677	1.162511
1.072865	2.225970
1.663958	5.456519
1.011724	1.508689
1.061766	0.487589
0.966869	0.352089
0.135590	0.938868
0.121813	1.617816
0.036968	0.689279
0.082066	1.381574
0.113493	0.961654
0.284389	0.506611
0.081758	0.648319
0.317716	0.664934
0.218627	1.141568
0.118401	1.079113
0.692877	1.740129
0.403631	1.562521
0.235867	1.375730
0.193184	1.017703
0.209358	1.046622
0.292367	0.374382
0.155376	0.752132
0.227454	0.574357
0.265048	0.994027
0.258700	0.873512
0.379050	0.460020
0.372452	0.431060
0.099479	0.231259
0.065269	0.892664
0.220536	1.389686
0.158800	3.179884
0.401123	1.149113
0.637493	2.118964
0.316531	0.298684
0.444677	0.414284
0.214618	1.964463
0.259562	1.836789
0.290507	1.580797
0.159394	0.725340
0.133279	0.754455
0.146101	0.784345
0.343058	0.902941
0.227691	0.333946
0.102434	0.357297
0.903098	2.384090
1.623978	2.865347
0.332850	0.851752
0.389297	0.797239
0.350034	0.382980
1.605994	2.472936
0.184429	0.457185
0.147980	2.782868
0.213342	2.082951
0.297502	2.204586
0.689425	2.673471
0.466147	0.480581
0.694342	1.971373
0.464389	1.431502
0.925843	1.658191
0.806477	0.910932
2.191354	4.068073
0.832394	2.169394
0.527899	1.483601
0.680972	0.952409
0.270431	0.822659
0.562066	0.708909
0.133843	0.314900
0.392505	1.296785
0.213538	0.838459
0.264042	0.326757
0.163269	0.196864
0.500916	1.678866
0.278022	1.557016
0.093610	0.409110
0.232745	1.162645
0.106912	1.161886
0.790367	2.040505
2.210460	4.970382
0.935578	3.391704
0.328313	1.708244
0.426340	3.049821
0.451223	1.695453
1.136007	1.342660
0.770185	0.477008
1.181759	1.072937
0.148928	0.934201
0.770269	1.582189
1.354898	1.130786
1.269936	0.906096
1.893989	2.746171
0.126623	1.228405
0.376621	1.378713
0.255180	1.364506
0.336216	0.592928
0.175126	0.824162
0.384891	0.249087
0.385640	0.264728
0.186419	1.360979
0.080737	1.212639
0.106168	0.332453
0.066709	0.680418
0.157674	0.560693
0.032887	0.944693
0.032646	0.449680
0.093349	0.531804
0.075384	0.828468
0.076286	0.137464
0.048517	0.424225
0.224123	0.382082
0.375318	0.632237
0.415811	1.325132
0.340099	1.670287
0.157505	1.155889
0.270553	1.237353
0.106950	1.018205
0.141145	1.462460
